2025-11-17 11:23:31,178|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:23:35,435|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:23:58,771|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:23:59,020|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:24:08,433|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:28:31,446|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:28:35,742|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:28:59,105|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:28:59,336|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:29:08,791|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:33:31,726|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:33:35,986|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:33:59,430|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:33:59,645|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:34:09,105|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:38:32,092|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:38:36,327|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:38:59,824|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:39:00,073|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:39:09,527|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:43:32,419|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:43:36,720|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:44:00,157|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:44:00,436|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:44:09,852|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:48:32,822|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:48:37,136|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:49:00,499|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:49:00,784|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:49:10,174|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:53:33,166|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:53:37,490|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:54:00,890|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:54:01,146|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:54:10,526|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:58:33,563|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:58:37,801|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:59:01,110|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:59:01,393|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 11:59:10,786|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:03:33,771|2|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:03:37,983|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:04:01,372|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:04:01,638|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:04:11,003|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:08:34,069|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:08:38,275|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:09:01,639|2|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:09:01,948|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:09:11,260|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:13:34,266|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:13:38,477|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:14:01,800|2|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:14:02,131|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:14:11,446|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:18:34,543|2|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:18:38,774|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:19:02,092|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:19:02,430|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:19:11,709|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:23:34,891|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:23:39,095|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:24:02,401|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:24:02,710|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:24:12,104|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:28:35,241|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:28:39,436|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:29:02,708|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:29:03,099|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:29:12,460|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:33:35,522|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:33:39,852|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:34:03,044|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:34:03,478|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:34:12,781|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:38:35,836|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:38:40,125|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:39:03,325|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:39:03,744|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:39:13,090|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:43:36,228|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:43:40,540|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:44:03,778|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:44:04,233|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:44:13,550|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:48:36,661|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:48:40,931|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:49:04,189|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:49:04,660|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:49:13,884|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:53:37,019|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:53:41,263|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:54:04,535|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:54:05,033|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:54:14,246|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:58:37,308|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:58:41,600|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:59:04,866|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:59:05,363|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 12:59:14,597|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:03:37,548|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:03:41,822|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:04:05,103|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:04:05,575|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:04:14,810|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:08:37,789|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:08:42,090|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:09:05,351|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:09:05,851|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:09:15,056|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:13:38,111|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:13:42,412|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:14:05,631|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:14:06,143|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:14:15,387|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:18:38,443|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:18:42,738|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:19:05,979|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:19:06,494|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:19:15,746|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:23:38,919|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:23:43,165|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:24:06,399|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:24:06,986|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:24:16,228|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:28:39,419|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:28:43,608|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:29:06,883|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:29:07,441|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:29:16,722|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:33:39,902|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:33:44,064|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:34:07,267|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:34:07,827|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:34:17,120|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:38:40,247|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:38:44,419|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:39:07,661|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:39:08,267|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:39:17,468|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:43:40,726|2|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:43:44,853|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:44:08,072|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:44:08,738|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:44:17,959|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:48:41,081|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:48:45,246|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:49:08,452|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:49:09,165|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:49:18,333|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:53:41,590|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:53:45,712|0|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:54:08,937|1|200|192.168.117.1|listen|3|true|||unknown
2025-11-17 13:54:09,696|0|200|192.168.117.1|listen|3|true|||unknown
